id,provider,study,soil,dataset,sample,ecosystem,climate,soil.t,mdw,mvol,mps,mwhc,mwplog,mwp,fun.mdw,fun.mvol,fun.mps,fun.mwhc,fun.mwplog,fun.mwplog.2,bd,c.org,ps,clay,silt,sand,whc,ph,n.org,CtoN,som,pd,min.rel,co2ac.dw,co2ac.om,co2.dw,co2.om,co2.20dw,co2.20om,no3,id.old
89,Thomsen,Thomsen_1999,LERB_NA1,THOMSEN_1999,,Cultivated,Unknown,20,0.226,0.276,0.511,,0.477,3,p2,p2,p2,x,p3,p3,1.22,0.013,0.54,0.109,0.076,0.815,,6.6,0.0014,9.71,0.023,2.62,1,2937.87,22.089,1.166,8.766,,,,109
90,Thomsen,Thomsen_1999,LERB_NA2,THOMSEN_1999,,Cultivated,Unknown,20,0.118,0.134,0.236,,2.176,150,l,l,l,x,p3,p3,1.14,0.013,0.57,0.157,0.103,0.74,,6.7,0.0015,9.24,0.023,2.62,0.645,1809.251,13.502,0.718,5.358,,,,110
90,Thomsen,Thomsen_1999,LERB_NA2,THOMSEN_1999,,Cultivated,Unknown,20,0.136,0.155,0.273,,1.699,50,l,l,l,x,p3,p3,1.14,0.013,0.57,0.157,0.103,0.74,,6.7,0.0015,9.24,0.023,2.62,0.715,2005.469,14.966,0.796,5.939,,,,110
90,Thomsen,Thomsen_1999,LERB_NA2,THOMSEN_1999,,Cultivated,Unknown,20,0.17,0.194,0.34,,1,10,l,l,l,x,p3,p3,1.14,0.013,0.57,0.157,0.103,0.74,,6.7,0.0015,9.24,0.023,2.62,0.827,2318.027,17.299,0.92,6.865,,,,110
90,Thomsen,Thomsen_1999,LERB_NA2,THOMSEN_1999,,Cultivated,Unknown,20,0.219,0.249,0.437,,0.477,3,l,l,l,x,p3,p3,1.14,0.013,0.57,0.157,0.103,0.74,,6.7,0.0015,9.24,0.023,2.62,1,2802.939,20.917,1.112,8.301,,,,110
91,Thomsen,Thomsen_1999,LERB_NA3,THOMSEN_1999,,Cultivated,Unknown,20,0.143,0.158,0.272,,2.176,150,p2,p2,p2,x,p3,p3,1.1,0.013,0.58,0.208,0.112,0.68,,7.2,0.0014,9.21,0.022,2.62,0.574,2142.943,16.742,0.85,6.644,,,,111
91,Thomsen,Thomsen_1999,LERB_NA3,THOMSEN_1999,,Cultivated,Unknown,20,0.167,0.183,0.316,,1.699,50,p2,p2,p2,x,p3,p3,1.1,0.013,0.58,0.208,0.112,0.68,,7.2,0.0014,9.21,0.022,2.62,0.639,2387.902,18.655,0.948,7.403,,,,111
91,Thomsen,Thomsen_1999,LERB_NA3,THOMSEN_1999,,Cultivated,Unknown,20,0.205,0.226,0.389,,1,10,p2,p2,p2,x,p3,p3,1.1,0.013,0.58,0.208,0.112,0.68,,7.2,0.0014,9.21,0.022,2.62,0.744,2778.143,21.704,1.102,8.613,,,,111
91,Thomsen,Thomsen_1999,LERB_NA3,THOMSEN_1999,,Cultivated,Unknown,20,0.238,0.261,0.451,,0.477,3,p2,p2,p2,x,p3,p3,1.1,0.013,0.58,0.208,0.112,0.68,,7.2,0.0014,9.21,0.022,2.62,1,3735.315,29.182,1.482,11.58,,,,111
92,Thomsen,Thomsen_1999,LERB_NA4,THOMSEN_1999,,Cultivated,Unknown,20,0.204,0.233,0.408,,2.176,150,p2,p2,p2,x,p2,p2,1.14,0.016,0.57,0.31,0.13,0.56,,7.4,0.0016,9.45,0.027,2.61,0.719,2893.34,18.667,1.148,7.407,,,,112
92,Thomsen,Thomsen_1999,LERB_NA4,THOMSEN_1999,,Cultivated,Unknown,20,0.224,0.256,0.449,,1.699,50,p2,p2,p2,x,p2,p2,1.14,0.016,0.57,0.31,0.13,0.56,,7.4,0.0016,9.45,0.027,2.61,0.737,2963.664,19.12,1.176,7.587,,,,112
92,Thomsen,Thomsen_1999,LERB_NA4,THOMSEN_1999,,Cultivated,Unknown,20,0.27,0.308,0.54,,1,10,p2,p2,p2,x,p2,p2,1.14,0.016,0.57,0.31,0.13,0.56,,7.4,0.0016,9.45,0.027,2.61,0.83,3341.315,21.557,1.326,8.554,,,,112
92,Thomsen,Thomsen_1999,LERB_NA4,THOMSEN_1999,,Cultivated,Unknown,20,0.318,0.362,0.635,,0.477,3,p2,p2,p2,x,p2,p2,1.14,0.016,0.57,0.31,0.13,0.56,,7.4,0.0016,9.45,0.027,2.61,1,4023.476,25.958,1.597,10.301,,,,112
93,Thomsen,Thomsen_1999,LERB_NA5,THOMSEN_1999,,Cultivated,Unknown,20,0.208,0.212,0.342,,2.176,150,p2,p2,p2,x,p3,p3,1.02,0.013,0.62,0.374,0.146,0.48,,7.5,0.0015,8.44,0.022,2.62,0.643,2618.577,20.143,1.039,7.993,,,,113
93,Thomsen,Thomsen_1999,LERB_NA5,THOMSEN_1999,,Cultivated,Unknown,20,0.247,0.252,0.406,,1.699,50,p2,p2,p2,x,p3,p3,1.02,0.013,0.62,0.374,0.146,0.48,,7.5,0.0015,8.44,0.022,2.62,0.695,2831.849,21.783,1.124,8.644,,,,113
93,Thomsen,Thomsen_1999,LERB_NA5,THOMSEN_1999,,Cultivated,Unknown,20,0.293,0.299,0.482,,1,10,p2,p2,p2,x,p3,p3,1.02,0.013,0.62,0.374,0.146,0.48,,7.5,0.0015,8.44,0.022,2.62,0.807,3284.84,25.268,1.304,10.027,,,,113
93,Thomsen,Thomsen_1999,LERB_NA5,THOMSEN_1999,,Cultivated,Unknown,20,0.336,0.342,0.552,,0.477,3,p2,p2,p2,x,p3,p3,1.02,0.013,0.62,0.374,0.146,0.48,,7.5,0.0015,8.44,0.022,2.62,1,4072.256,31.325,1.616,12.431,,,,113
94,Thomsen,Thomsen_1999,LERB_NA6,THOMSEN_1999,,Cultivated,Unknown,20,0.247,0.237,0.37,,2.176,150,p2,p2,p2,x,p3,p3,0.96,0.013,0.64,0.452,0.148,0.4,,7.5,0.0017,8.02,0.023,2.62,0.741,3019.169,22.531,1.198,8.941,,,,114
94,Thomsen,Thomsen_1999,LERB_NA6,THOMSEN_1999,,Cultivated,Unknown,20,0.288,0.277,0.432,,1.699,50,p2,p2,p2,x,p3,p3,0.96,0.013,0.64,0.452,0.148,0.4,,7.5,0.0017,8.02,0.023,2.62,0.739,3010.144,22.464,1.195,8.914,,,,114
94,Thomsen,Thomsen_1999,LERB_NA6,THOMSEN_1999,,Cultivated,Unknown,20,0.343,0.329,0.515,,1,10,p2,p2,p2,x,p3,p3,0.96,0.013,0.64,0.452,0.148,0.4,,7.5,0.0017,8.02,0.023,2.62,0.852,3469.44,25.891,1.377,10.274,,,,114
94,Thomsen,Thomsen_1999,LERB_NA6,THOMSEN_1999,,Cultivated,Unknown,20,0.395,0.38,0.593,,0.477,3,p2,p2,p2,x,p3,p3,0.96,0.013,0.64,0.452,0.148,0.4,,7.5,0.0017,8.02,0.023,2.62,1,4073.418,30.399,1.616,12.063,,,,114
95,Thomsen,Thomsen_1999,LERB_SI2,THOMSEN_1999,,Cultivated,Unknown,20,0.093,0.115,0.216,,2.176,150,p3,p3,p3,x,p3,p3,1.23,0.015,0.53,0.109,0.091,0.8,,6.5,0.0015,10.14,0.025,2.62,0.661,1509.794,10.271,0.599,4.076,,,,115
95,Thomsen,Thomsen_1999,LERB_SI2,THOMSEN_1999,,Cultivated,Unknown,20,0.116,0.142,0.269,,1.699,50,p3,p3,p3,x,p3,p3,1.23,0.015,0.53,0.109,0.091,0.8,,6.5,0.0015,10.14,0.025,2.62,0.824,1882.356,12.805,0.747,5.081,,,,115
95,Thomsen,Thomsen_1999,LERB_SI2,THOMSEN_1999,,Cultivated,Unknown,20,0.161,0.198,0.373,,1,10,p3,p3,p3,x,p3,p3,1.23,0.015,0.53,0.109,0.091,0.8,,6.5,0.0015,10.14,0.025,2.62,0.956,2182.503,14.847,0.866,5.892,,,,115
95,Thomsen,Thomsen_1999,LERB_SI2,THOMSEN_1999,,Cultivated,Unknown,20,0.234,0.288,0.543,,0.477,3,p3,p3,p3,x,p3,p3,1.23,0.015,0.53,0.109,0.091,0.8,,6.5,0.0015,10.14,0.025,2.62,1,2283.844,15.536,0.906,6.165,,,,115
96,Thomsen,Thomsen_1999,LERB_SI4,THOMSEN_1999,,Cultivated,Unknown,20,0.105,0.13,0.249,,2.176,150,p3,p3,p3,x,p3,p3,1.24,0.016,0.52,0.115,0.115,0.77,,6.6,0.0016,10.26,0.028,2.61,0.538,1546.707,9.667,0.614,3.836,,,,116
96,Thomsen,Thomsen_1999,LERB_SI4,THOMSEN_1999,,Cultivated,Unknown,20,0.129,0.16,0.308,,1.699,50,p3,p3,p3,x,p3,p3,1.24,0.016,0.52,0.115,0.115,0.77,,6.6,0.0016,10.26,0.028,2.61,0.692,1988.283,12.427,0.789,4.931,,,,116
96,Thomsen,Thomsen_1999,LERB_SI4,THOMSEN_1999,,Cultivated,Unknown,20,0.175,0.217,0.417,,1,10,p3,p3,p3,x,p3,p3,1.24,0.016,0.52,0.115,0.115,0.77,,6.6,0.0016,10.26,0.028,2.61,0.807,2317.607,14.485,0.92,5.748,,,,116
96,Thomsen,Thomsen_1999,LERB_SI4,THOMSEN_1999,,Cultivated,Unknown,20,0.242,0.3,0.576,,0.477,3,p3,p3,p3,x,p3,p3,1.24,0.016,0.52,0.115,0.115,0.77,,6.6,0.0016,10.26,0.028,2.61,1,2873.353,17.958,1.14,7.126,,,,116
97,Thomsen,Thomsen_1999,LERB_SI6,THOMSEN_1999,,Cultivated,Unknown,20,0.109,0.132,0.25,,2.176,150,p3,p3,p3,x,p3,p3,1.21,0.016,0.53,0.112,0.128,0.76,,6.5,0.0016,10.06,0.028,2.61,0.641,1950.041,11.963,0.774,4.747,,,,117
97,Thomsen,Thomsen_1999,LERB_SI6,THOMSEN_1999,,Cultivated,Unknown,20,0.137,0.166,0.313,,1.699,50,p3,p3,p3,x,p3,p3,1.21,0.016,0.53,0.112,0.128,0.76,,6.5,0.0016,10.06,0.028,2.61,0.739,2245.264,13.775,0.891,5.466,,,,117
97,Thomsen,Thomsen_1999,LERB_SI6,THOMSEN_1999,,Cultivated,Unknown,20,0.184,0.223,0.421,,1,10,p3,p3,p3,x,p3,p3,1.21,0.016,0.53,0.112,0.128,0.76,,6.5,0.0016,10.06,0.028,2.61,0.97,2949.021,18.092,1.17,7.179,,,,117
97,Thomsen,Thomsen_1999,LERB_SI6,THOMSEN_1999,,Cultivated,Unknown,20,0.244,0.295,0.557,,0.477,3,p3,p3,p3,x,p3,p3,1.21,0.016,0.53,0.112,0.128,0.76,,6.5,0.0016,10.06,0.028,2.61,1,3040.021,18.65,1.206,7.401,,,,117
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,10,0.084,0.073,0.112,0.2,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,0.469,,,0.13,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,10,0.167,0.145,0.224,0.4,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,0.649,,,0.18,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,10,0.251,0.218,0.336,0.6,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,0.878,,,0.244,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,10,0.334,0.291,0.449,0.8,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,0.844,,,0.234,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,10,0.418,0.364,0.561,1,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,1,,,0.278,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,20,0.084,0.073,0.112,0.2,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,0.462,,,0.365,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,20,0.167,0.145,0.224,0.4,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,0.667,,,0.527,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,20,0.251,0.218,0.336,0.6,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,0.941,,,0.744,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,20,0.334,0.291,0.449,0.8,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,1,,,0.79,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,20,0.418,0.364,0.561,1,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,0.99,,,0.783,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,30,0.084,0.073,0.112,0.2,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,0.532,,,1.498,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,30,0.167,0.145,0.224,0.4,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,0.774,,,2.182,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,30,0.251,0.218,0.336,0.6,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,0.896,,,2.524,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,30,0.334,0.291,0.449,0.8,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,1,,,2.817,,,,,118
98,Rey,Rey_2005,ROC_0-5_20y_b,Rey_2005_L1,,Forest,Mediterranean,30,0.418,0.364,0.561,1,,,p2,p2,p2,p2,x,x,0.87,0.075,0.649,,,,0.418,5.8,0.0063,11.95,0.13,2.48,0.929,,,2.617,,,,,118
99,Rey,Rey_2005,ROC_5-10_20y_b,Rey_2005_L2,,Forest,Mediterranean,20,0.109,0.119,0.205,0.4,,,p2,p2,p2,p2,x,x,1.09,0.022,0.58,,,,0.273,5.6,0.0056,4,0.039,2.6,0.328,,,0.01,,,,,119
99,Rey,Rey_2005,ROC_5-10_20y_b,Rey_2005_L2,,Forest,Mediterranean,20,0.164,0.179,0.308,0.6,,,p2,p2,p2,p2,x,x,1.09,0.022,0.58,,,,0.273,5.6,0.0056,4,0.039,2.6,0.686,,,0.022,,,,,119
99,Rey,Rey_2005,ROC_5-10_20y_b,Rey_2005_L2,,Forest,Mediterranean,20,0.218,0.238,0.41,0.8,,,p2,p2,p2,p2,x,x,1.09,0.022,0.58,,,,0.273,5.6,0.0056,4,0.039,2.6,1,,,0.031,,,,,119
99,Rey,Rey_2005,ROC_5-10_20y_b,Rey_2005_L2,,Forest,Mediterranean,20,0.273,0.298,0.513,1,,,p2,p2,p2,p2,x,x,1.09,0.022,0.58,,,,0.273,5.6,0.0056,4,0.039,2.6,0.998,,,0.031,,,,,119
99,Rey,Rey_2005,ROC_5-10_20y_b,Rey_2005_L2,,Forest,Mediterranean,30,0.055,0.06,0.103,0.2,,,p2,p2,p2,p2,x,x,1.09,0.022,0.58,,,,0.273,5.6,0.0056,4,0.039,2.6,0.352,,,0.049,,,,,119
99,Rey,Rey_2005,ROC_5-10_20y_b,Rey_2005_L2,,Forest,Mediterranean,30,0.109,0.119,0.205,0.4,,,p2,p2,p2,p2,x,x,1.09,0.022,0.58,,,,0.273,5.6,0.0056,4,0.039,2.6,0.663,,,0.092,,,,,119
99,Rey,Rey_2005,ROC_5-10_20y_b,Rey_2005_L2,,Forest,Mediterranean,30,0.164,0.179,0.308,0.6,,,p2,p2,p2,p2,x,x,1.09,0.022,0.58,,,,0.273,5.6,0.0056,4,0.039,2.6,0.924,,,0.129,,,,,119
99,Rey,Rey_2005,ROC_5-10_20y_b,Rey_2005_L2,,Forest,Mediterranean,30,0.218,0.238,0.41,0.8,,,p2,p2,p2,p2,x,x,1.09,0.022,0.58,,,,0.273,5.6,0.0056,4,0.039,2.6,0.973,,,0.136,,,,,119
99,Rey,Rey_2005,ROC_5-10_20y_b,Rey_2005_L2,,Forest,Mediterranean,30,0.273,0.298,0.513,1,,,p2,p2,p2,p2,x,x,1.09,0.022,0.58,,,,0.273,5.6,0.0056,4,0.039,2.6,1,,,0.139,,,,,119
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,6,Cultivated,Unknown,20,0.23,0.345,0.81,,0,1,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.409,,,0.607,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,7,Cultivated,Unknown,20,0.23,0.345,0.81,,0,1,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.491,,,0.726,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,8,Cultivated,Unknown,20,0.23,0.345,0.81,,0,1,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.383,,,0.571,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,9,Cultivated,Unknown,20,0.23,0.345,0.81,,0,1,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,1,,,1.475,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,10,Cultivated,Unknown,20,0.23,0.345,0.81,,0,1,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.725,,,1.074,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,16,Cultivated,Unknown,20,0.2,0.3,0.704,,0.498,3.15,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.735,,,1.098,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,17,Cultivated,Unknown,20,0.2,0.3,0.704,,0.498,3.15,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.536,,,0.794,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,18,Cultivated,Unknown,20,0.2,0.3,0.704,,0.498,3.15,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.407,,,0.607,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,19,Cultivated,Unknown,20,0.2,0.3,0.704,,0.498,3.15,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.494,,,0.749,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,20,Cultivated,Unknown,20,0.2,0.3,0.704,,0.498,3.15,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.37,,,0.565,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,26,Cultivated,Unknown,20,0.122,0.183,0.43,,2,100,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.244,,,0.368,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,27,Cultivated,Unknown,20,0.122,0.183,0.43,,2,100,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.261,,,0.391,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,28,Cultivated,Unknown,20,0.122,0.183,0.43,,2,100,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.116,,,0.178,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,29,Cultivated,Unknown,20,0.122,0.183,0.43,,2,100,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.382,,,0.568,,,,,120
100,Ruamps,Ruamps_NotPub,CLOS_1,CLOS_1_N,30,Cultivated,Unknown,20,0.122,0.183,0.43,,2,100,x,x,x,x,p2,p2,,0.014,,0.174,0.53,0.296,,6.8,0.0012,10.98,0.023,2.62,0.389,,,0.584,,,,,120
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.035,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.367,,,0.855,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.035,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.367,,,0.855,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.05,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.472,,,1.098,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.051,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.473,,,1.101,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.053,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.492,,,1.145,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.054,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.497,,,1.155,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.075,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.629,,,1.464,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.075,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.63,,,1.466,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.097,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.691,,,1.607,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.098,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.691,,,1.608,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.118,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.713,,,1.66,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.118,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.716,,,1.666,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.131,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.772,,,1.796,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.132,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.773,,,1.798,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.15,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.848,,,1.974,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.15,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.849,,,1.974,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.163,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.916,,,2.131,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.163,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.916,,,2.132,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.174,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,1,,,2.326,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_18,,Grassland,Temperate,18,0.174,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,1,,,2.326,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_25,,Grassland,Temperate,25,0.035,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.337,,,0.86,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_25,,Grassland,Temperate,25,0.035,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.337,,,0.86,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_25,,Grassland,Temperate,25,0.05,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.424,,,1.08,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_25,,Grassland,Temperate,25,0.051,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.425,,,1.083,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_25,,Grassland,Temperate,25,0.053,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.456,,,1.163,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_25,,Grassland,Temperate,25,0.054,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.464,,,1.183,,,,,122
101,Literature,Liu2009,DUOL_0-15,Liu2009_25,,Grassland,Temperate,25,0.075,,,,,,p3,x,x,x,x,x,,0.016,,0.17,0.2,0.63,,6.8,0.0015,10.88,0.028,2.61,0.597,,,1.522,,,,,122
